瑰宝	28
既而	27
顶尖级	22
襄	24
柜员机	3
重磅	26
秘密	1170000
襾	27
河槽	27
针法	22
assessment	12600000
唐人街	29
见解	23
must	21
me	27
马衔	21
上司	22
惑星	16
my	28
名号	26
犹	27
状	12
寂寞	8
数码	29
犯	15
犬	14
勇悍	25
总得	30
入口	28
名叫	23
end	23
寂寥	22
gate	24
钱钞	30
汉	25
牢固	30
脚踏车	19
遽	28
江	19
关乎	22
完美无瑕	9
遇	15
遂	27
义务	22
道	28
遒	29
脑子	29
粉	26
好动	19
二月	26
粻	27
粮	30
太阳	23
鹄	23
俏丽	29
以前	19
多水分	26
鹯	24
永不	15
撑	26
永世	26
each	22
大拿	28
心灵	30
厂工	26
会议室	28
saturday	22
到底	16
鼓点	27
god	26600000
庙堂	26
全国	19
必须	25
安静	16
蹦达	30
free	19
年庚	23
hand	29500000
要命	24
白皙	26
我等	16
小不点	5
猥獕	18
冷静	28
卖场	30
大小	22
婀娜	27
红扑扑	29
already	24
假发	23
横竖	27
嘴里	23
曲子	21
气冲冲	19
田亩	23
top	28
too	33800000
利	27
奜	28
奘	16
解脱	26
套	23
金柜	28
奇	25
好	29
麻利	20
她	12
凡事	18
奶	20
缘由	21
女	23
奭	18
平缓	29
初	20
翩翩	24
肤	27
魖	17
股	29
法式	26
把式	25
飙口水	21
seminar	11000000
囡囡	14
意谓	5
书信	22
肙	29
狂欢	27
浑然	23
后头	28
成果	25
结存	24
主宰	24
earth	24500000
岸然	23
词汇	30
憯	22
周三	27
躬	22
年岁	26
身	22
挲	24
wedding	26200000
report	27
considerate	28
牛油	23
老板	26
猖狂	24
限期	22
女郎	18
表现	15
恬静	30
表率	30
瑞	25
计较	27
揵	28
boss	14000000
航程	25
不差	26
news	72300000
康强	7
诸凡百事	-1
数额	23
揅	27
落差	27
零时	30
碧瓦	26
没意思	12
trust	28
财	27
quickly	27
物体	27
骨感	26
跌宕昭彰	8
淄	29
芥末	30
不材	21
气魄	20
从容	27
胆量	21
先头	24
金	30
盖儿	30
淡	18
采	23
或许	23
强权	28
事务	26
量	20
野	26
重	30
里	28
深	21
夜猫子	6
金刚石	13
动作	25
天才	17
戎机	26
配件	29
第二次	25
弹簧	30
complex	19
诳语	23
情理	27
刿	23
刻	25
券	27
别	19
cycle	24
舒畅	29
刑	23
寿司	26
刚	20
创	30
则	22
分	26
mother	21
群	29
月黑	27
敬意	25
天亮	15
许诺	24
分子	26
关系	25
gift	28500000
发声	25
觚	29
动态	22
觉	29
何所	28
人家	26
ice	23900000
everything	23
觥	28
christmas	19
华埠	28
级别	25
人氏	26
东西	28
discount	30
圣诞节	26
内源	19
chapter	24
dinner	23
家园	24
纤密	-1
崭然	27
脸	24
脡	28
看家	27
令人满意	12
脑	27
pearl	24
indispensable	24
法律	12000000
周章	23
why	24
棍棒	18
博物院	24
镇静	25
脊	24
煜熠	27
角	22
钉子	30
heat	18
样式	22
uncle	9800000
宝物	26
意中人	25
缘	21
缛	28
藉由	27
缓	27
错误	30
缄	26
check	24
风声	30
家里	27
no	95500000
严重	26
缱	24
伯伯	24
来讲	26
缦	18
未成	26
招待	27
头儿	28
搉	28
字	23
公路	26
只有	16
serious	26
coach	14400000
瓷	30
瓤	26
怪兽	26
存储	26
至极	27
不可能	6
信息技术	30
隩	30
差别	24
鼻儿	30
隰	27
代销店	21
手法	17
捣	29
难	22
cool	30
损	30
隆	28
level	20
隈	23
辰光	21
捐	27
隐	24
贫相	-1
隘	28
宏观	29
签条	24
宽心	26
桦树	25
旅馆	28
翘居群首	27
深沉	23
灵体	27
壤	26
空子	23
壮	23
从容不迫	25
water	57200000
短暂	26
辛苦	21
声	24
鸱鸮	18
重度	24
罪犯	27
个人	26
壁	21
壈	25
盘费	30
沉寂	24
winner	15700000
消费器件	26
平原	20
人气	29
编辑	11
交易者	24
memory	14000000
良好	29
老妈	26
today	28
故乡	25
冱	27
冲	28
格斯塔	24
冯	22
记作	16
冤	21
冥	20
冞	22
冒	805000
标记	22
再	25
冏	25
内	28
stream	14600000
节	22
末尾	28
劲头	21
居	24
甜头	20
我们	24
unbelievable	12
女性	28
算盘	29
birthday	27
单身	30
遗失	23
无聊	27
倚靠	16
客车	24
midnight	11900000
楼台	24
不善	27
大队	27
优秀	30
虎	20
电脑	28
真正	20
出入口	29
权利	28
lonely	6
本日	25
关头	23
星斗	28
商铺	27
猖猖狂狂	1
name	25
非常	16
学校	26
形制	21
饮宴	23
神功	25
自行车	27
farewell	15
商店	30
sunrise	25
factory	27
酱	26
浜	21
脔	24
倘或	26
浍	27
海	25
十分	22
motion	24
place	25
桦木	28
浪	22
全都	18
浩	15
独独	27
女王	19
国王	24
际遇	28
胆子	25
羵	29
羁	26
美	15500000
plastic	27
white	17
信函	26
斯	25
齐	26
登仙	27
hut	27
方	24
斸	25
copy	25
新	28
招式	21
巴掌	24
斋	30
文	26
绸子	28
晚近	30
宽舒	26
computer	27
概要	27
斐	29
and	23
势力	26
再会	23
何人	24
议案	23
any	29
两	27
有新意	20
在眼前	25
ideas	28
现钱	29
sure	24
multiple	21
迪斯尼乐园	20
脱漏	25
男孩	15
多寡	26
步履	24
末梢	27
平直	28
proud	22
形迹	24
母亲	20
模型	24
标格	27
recipe	19
有的时候	21
务农	28
浓厚	27
往外	22
恩典	11
倘若	26
眼下	29
意兴	27
塙	19
誓言	16
塔	16
理财	27
college	28
封盖	25
人口	22
疲惫	30
膜	29
银红	30
还是	27
魔头	22
唐	26
制造者	30
普及	25
从来没	16
潼	27
模仿	6
阑尾	24
掩蔽	22
如若	18
安祥	27
辛	24
人迹罕至	29
pop	28700000
较	30
辄	22
优点	30
属实	27
驻地	29
糖果	18
佳妙	28
tiger	12500000
风范	28
spirit	26
聪敏	26
能够	29
cash	27
good	19
建立者	26
档次	27
睛	17
劳动	27
bowl	16
trip	25
睊	24
嗓门	24
锐气	24
睆	22
有意思	26
week	29
阨	28
冉冉	25
阽	23
阳	28
理念	29
缪巧	27
阵	24
刊号	27
阃	26
温馨	28
without	33400000
队	26
艰难	30
model	28
阖	28
沟渠	22
阕	22
可鄙	24
儋	24
贡赋	20
汇报	27
设或	24
except	20
儿	26
措举	28
表演	15
猫腻	24
盖头	26
集会	21
歌儿	19
tower	21
大王	28
花招	25
院子	19
老天	19
讴吟	23
老大	20
胡椒	25
legal	28
moon	22
年华	27
心目	24
容易	19
ok	29900000
oh	27
历来	21
stand	15
魔术	10
or	29
tribe	24
结石	26
志气	28
报盘	29
因缘	24
出尖	28
果真	26
新雅	16
骄傲	26
欢喜	28
应手	29
轰轰烈烈	17
fish	28
庙宇	25
开端	21
男士	24
光景	15
蛮	28
医师	30
公共汽车	29
蛳	21
因为	22
睡眠	29
蛞	25
oneself	21
半拉	25
权势	23
权力	27
法门	30
隽永	29
驱动器	27
理由	15
饲养场	9
all	26
chinese	29
沿革	19
胸襟	20
壮年	1640000
公司	29
幼稚	27
思想	30
presentation	20700000
woman	19
胜利者	25
song	30800000
fan	24
牛屄	24
ticket	15400000
否则	29
什么	14
之间	27
list	25
秋季	27
各位	23
大大方方	26
縡	25
此间	26
缔造者	29
tea	21
縯	23
design	30
领悟力	24
what	27
长相	30
sun	27800000
副本	26
brief	23
刻薄	20
测试	30
这早晚儿	23
黑色	22
交响乐	17
事务繁忙	1
发端	23
棒材	30
火炮	27
差事	28
非常多	24
曙光	25
恰恰	12
唯有	23
低级	24
或是	26
矿	29
悲伤	20
石	23
短	22
约莫	27
矮	24
矫	30
矢	19
功力	27
矞	26
轩昂	27
总体	27
圆满	29
忠心	23
再次	24
空洞	25
变化	30
理当	28
第二	18
大概	22
奥援	25
唇齿	29
沙尘	25
风流	26
果断	30
着数	24
章节	14
伪造品	29
路子	21
爱好者	29
日出	25
goal	16000000
rather	20
小编	24
迅疾	25
魁首	29
猛料	18
念	18
忻	26
发轫	27
忡	28
adventure	30
脚步	28
甚或	26
忒	25
志	26
忙	22
疲累	30
心	26
忆	28
必	23
迹象	28
子嗣	22
心眼	24
赠品	26
守则	26
恐慌	27
trouble	20
style	29
圣诞	26
亲爱	28
优雅	30
既然	28
裂隙	28
语言	28
framework	27
过瘾	28
癫狂	26
起头	27
差分	26
心折	30
建筑物	27
如何	27
谟	26
拘谨	27
谓	23
穿着	24
头套	20
白金	23
谎	27
农耕	26
调	30
谁	24
不平	30
谱	27
不幸	30
上下	16
hill	28
friday	24
停当	29
章程	29
浅白	22
prejudice	19
咣当	24
高年	28
从来	30
关口	22
feel	19
蝴	29
蝶	26
story	24
每一	19
烈性	30
headache	20
hotel	23100000
烟花粉黛	26
如此	21
就要	26
kind	28
double	14
i	22
公正	29
务必	27
伲	28
伱	24
估	28
傀	25
outstanding	21
伾	30
伣	28
fighting	21
疲匮	13
伪	25
酷毙	28
傥	23
众	28
绘画	30
会	28
伙	22
伟	28
展台	26
傲	23
伊	20
婴儿	29
湣	21
性事	24
终端	28
出类拔萃	28
nothing	17
湾	28
湑	29
香蕉	18
疯狂	24
湛	25
纯	29
古老	21
纪	29
纨	23
级	25
红	28
线	25
纸	30
纹	29
大师	29
纵	30
纲	23
薄膜	29
镇定	30
日照	30
困倦	23
暻	29
暹	28
his	18
怎的	25
暲	18
暵	27
暨	27
奖牌	28
悻悻	26
暠	22
重击	28
仿冒品	29
架构	26
暑	20
暗	14
暖	23
暋	28
暍	30
activity	18
art	25
眉眼	26
昏睡	14
信札	29
交通	12900000
五月份	25
门子	20
短简	26
唯独	30
勇武	22
侵夜	9
雅致	29
砂子	5
sweet	23
其它	26
其实	26
熟人	15
实利	29
花样	20
flight	30
彼	19
役	28
障眼法	23
必要	26
彤	15
彧	27
彦	24
甘甜	27
分别	21
录	25
当	21
frozen	11300000
彀	26
逶迤	29
鄙劣	25
称号	30
还有	26
rim	22
企望	27
shirt	29
记忆	27
方向	22
性别	20
birch	26
家子	19
analysis	23
电影	22
贱货	26
戋戋	29
大虫	26
脑筋	27
貉	29
貊	29
优美	29
方案	27
和煦	28
患者	25
咱家	29
另外	29
按语	22
技能	21
余存	24
语音	20
和平	24
空当	27
play	53000000
把戏	26
姿态	30
警区	29
美利坚	7
冷清清	8
诺言	27
露	23
进口	29
孤身	15
癙	28
霩	26
小	27
癯	22
变动	28
标签	27
癫	28
霅	29
需	22
白	27
爱昵	21
倍	28
便	28
倅	28
期间	26
倞	21
男女老幼	26
渊远	25
侠	28
倘	21
倔	24
外壳	30
欢容	1
侐	23
倩	20
倦	21
单纯	24
倢	28
fast	29
背后	24
文体	29
首屈一指	30
编目	12
相近	29
技术指导	27
junior	30
濈	29
濔	30
情景	22
called	26
做法	20
sometimes	21
苶	28
安逸	30
号码	28
纤度	17
理性	13
peace	15500000
阿谁	23
冰	24
大不了	25
nice	27
为何	25
心愿	15
男儿	21
阳宗	26
门户	28
对谈	27
耿耿	23
妖物	26
盲囊	29
出生入死	17
终于	20
枭	27
once	32200000
天空	25
春令	27
彰明	29
壮士	26
失望	17
笃实	25
默然	17
leader	29
每人	21
蟾	30
数量	26
喜事	26
意见	27
农业	27
柜台	30
吃食	30
sexy	9
叔父	17
报导	28
apple	20200000
高傲	26
apt	30
正版	17
游戏	29
motor	29
duck	18
专项	29
坏	20
鄙贱	24
from	37300000
派头	26
男同胞	29
few	23
裂痕	24
物质	23
苹	11
性感	17
跟屁虫	28
复式	28
三更	24
记事本	17
好康	28
会所	29
礼	26
社	30
tag	25
something	22
皮儿	26
礐	26
sir	18
syndrome	11200000
差异性	30
田地	26
乏	28
便利	28
panic	6770000
昺	20
昭	27
怎生	25
昨	23
春	27
昤	29
星	24
昕	25
颓然	25
昑	27
易	28
昒	28
明	10000000
昉	29
平衡态	-1
乌黑色	22
昄	26
音讯	28
昂	26
喜悦	29
好处	29
列表	12
蝴蝶	946000
looks	30
女孩子	27
恋人	23
房子	27
好多	23
无何	5
silk	25
液流	26
夏令	30
orange	26
holiday	25
道路	27
静谧	23
钻	27
貌相	24
盎	27
钰	29
钱	29
阿爹	26
普遍	25
空气	30
甚而	25
监	29
眼目	26
钥	26
盖	30
现在	26
钞	28
目	26
针	30
假设	30
真诚	30
盲	23
直	25
深层	21
竖直	20
正是	29
our	30
烝黎	1
out	20
丝绸	30
任何	21
相依为命	14
那里	28
自转	22
工程	10300000
廨	87600
廧	33800
river	25200000
精灵	1040000
廓	664000
廑	71800
廎	38000
称为	8270000
殿堂	5620000
肥皂	721000
拖拉	350000
accent	7990000
创办者	292000
their	43900000
疲乏	434000
建筑	647000
嬅	278000
皮肤	281000
服务	874000
末日	707000
品类	4540000
晚上	1580000
货	2890000
账	1030000
责	13200000
寂然	115000
贡	791000
鄙夷	354000
正方向	2470000
脸孔	883000
快照	1320000
贲	327000
分析研究	14800000
好汉	2900000
afraid	22300000
angle	24600000
诚	2590000
墙垣	172000
运动	1620000
which	492000000
真性	1340000
眼睛	2670000
who	458000000
步调	2440000
东北方	1290000
久远	1710000
圉限	83700
争夺战	134000
职分	2670000
杀手	2810000
非难	92000
holistic	8250000
城池	517000
著	14400000
孤独	574000
大爷	2000000
local	113000000
备注	2310000
姑父	171000
姑爹	5580
漫漫	479000
思乡病	225000
众人	3340000
半数	12500000
举	2310000
丽	3770000
丼	2000000
主	31200000
为	43100000
丹	3350000
垗	85800
符号	1340000
源点	18000
丱	68200
丰	3050000
中	69100000
丫	665000
个	41000000
垆	127000
野兽	642000
丧	1340000
型	31400000
垌	261000
丝	3770000
业	21400000
世	15200000
丕	568000
且	10700000
专	8230000
垠	504000
与	39200000
不	58400000
垣	1060000
下	68600000
警察	11500000
垫	1670000
跑堂儿的	31300
好好儿	1040000
一	69900000
exam	23300000
opening	93400000
俊雅	203000
job	73000000
毫毛	93400
swift	31500000
潜	2040000
空空洞洞	12700
天地	9280000
印本	250000
wall	61800000
傍家儿	20800
walk	63000000
笔头	1800000
宠儿	776000
昨天	2580000
禜	125000
心上人	67300
温暖	904000
禋	55700
福	16800000
鵩	43300
或者	15000000
吃紧	1410000
薄层	806000
感情	5520000
虚空	717000
present	63700000
欢聚	362000
will	905000000
气韵	492000
循环	1820000
wild	61800000
卑鄙	534000
到家	861000
想家	78600
怫然	7380
脸蛋子	1020
不可缺少	217000
黎明	1770000
difficult	34800000
斗争	744000
会合	2610000
beast	26100000
开山祖师	29200
点点	43100000
附注	582000
脱洒	204000
罅隙	82400
贡品	448000
通过	24400000
异国	1570000
矿坑	328000
happiness	22300000
rapid	22200000
sky	63800000
天明	881000
boring	14900000
另一	12300000
社团	3700000
年事	252000
心静	2790000
波浪	879000
明白	2460000
作用	13100000
天王	1460000
宽展	53600
人人	3490000
脸盘儿	32100
在内	2480000
但是	15800000
叶片	2110000
because	481000000
极	7480000
烹饪法	2890000
枒	249000
star	138000000
有一些	17200000
leaf	25400000
范	4650000
文雅	540000
枪	2540000
架	5160000
枵	59800
概论	467000
径迹	180000
生厌	103000
加利福尼亚	41700
节奏	1080000
迪斯尼	656000
通知单	2830000
赫赫	385000
疗法	1240000
茶	13600000
owl	13600000
own	105000000
艳色	892000
半夜	1550000
promise	28900000
丝绵	330000
哐啷	41500
趵	500000
单子	407000
情欲	718000
van	76400000
transfer	31700000
如今	2210000
甜蜜	2030000
风泼	445000
饭店	1440000
威信	951000
要不然	812000
幽冥	366000
婚姻	2860000
小妹	827000
钱财	1450000
积年	2050000
record	76900000
火儿	2080000
cake	26600000
firm	32500000
幂	1380000
幅	15600000
监狱	274000
歧异	119000
假造	110000
肃静	286000
幪	143000
平	20700000
other	568000000
年	78500000
并	23400000
国立	7360000
之后	27400000
幽	1790000
幼	2740000
作兴	1490000
钥匙	141000
煞	909000
煇	286000
健全	2430000
照	12200000
空疏	68500
